pressmark,record_url,digitization_type,digitization_url
latin 6007,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65024t,none,none
latin 6008,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc650252,none,none
latin 6009,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc650269,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10034736j
latin 6010,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65027j,none,none
latin 6011,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65028s,none,none
latin 6012,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc650291,colorized,http://gallica.bnf.fr/ark:/12148/btv1b52520525x
latin 6013,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc650302,none,none
latin 6015,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65032j,none,none
latin 6016,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65033s,none,none
latin 6017,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc650341,none,none
latin 6018,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc650358,none,none
latin 6019,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65036h,none,none
latin 6020,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65037r,colorized,http://gallica.bnf.fr/ark:/12148/btv1b52512652k
latin 6021,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc650397,none,none
latin 6022,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc650408,colorized,https://gallica.bnf.fr/ark:/12148/btv1b8490180x
latin 6023,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65042r,none,none
latin 6024,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc650430,none,none
latin 6025,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc650447,none,none
latin 6026,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65045g,none,none
latin 6027,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65046q,none,none
latin 6028,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65047z,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10036539t
latin 6029,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc650486,none,none
latin 6030,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65049f,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b100363464
latin 6031,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65050g,none,none
latin 6032,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65051q,none,none
latin 6033,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65052z,none,none
latin 6034,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc650536,none,none
latin 6035,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65054f,none,none
latin 6036,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65055p,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10033293f
latin 6037,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65056x,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10033294w
latin 6038,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc650575,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b90779290
latin 6039,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65058d,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10036904v
latin 6040,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65059n,colorized,http://gallica.bnf.fr/ark:/12148/btv1b105420808
latin 6041,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65060p,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b100369254
latin 6042,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65065w,colorized,http://gallica.bnf.fr/ark:/12148/btv1b10844532h
latin 6043,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc650664,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9066174g
latin 6044,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65067c,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9067758r
latin 6045,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65068m,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b90779223
latin 6046,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65069v,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b100359121
latin 6047,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65070w,colorized,http://gallica.bnf.fr/ark:/12148/btv1b105420842
latin 6048,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc650714,colorized,http://gallica.bnf.fr/ark:/12148/btv1b10542081q
latin 6049,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65074v,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b100328026
latin 6050,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc650753,none,none
latin 6051,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65076b,colorized,https://gallica.bnf.fr/ark:/12148/btv1b52506559d
latin 6052,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65077k,none,none
latin 6053,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65078t,none,none
latin 6054,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc650792,none,none
latin 6055,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc650803,colorized,http://gallica.bnf.fr/ark:/12148/btv1b525149672
latin 6056,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65081b,none,none
latin 6057,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65082k,none,none
latin 6058,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65083t,none,none
latin 6059,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc650842,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b100369415
latin 6060,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65087s,none,none
latin 6061,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc650881,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b107212634
latin 6062,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc650898,none,none
latin 6063,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc650909,none,none
latin 6064,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65091j,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10033376b
latin 6065,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65092s,none,none
latin 6066,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc650931,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b90809708
latin 6067,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc650948,colorized,https://gallica.bnf.fr/ark:/12148/btv1b10535160j
latin 6068,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65095h,none,none
latin 6069,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65096r,colorized,http://gallica.bnf.fr/ark:/12148/btv1b53258510c
latin 6070,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc651218,none,none
latin 6071,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65122h,none,none
latin 6072,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65123r,none,none
latin 6073,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc651240,none,none
latin 6074,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc651257,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9066201x
latin 6075,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65126g,none,none
latin 6076,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65127q,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10038686m
latin 6077,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65128z,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10036481x
latin 6078,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc651296,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b100366055
latin 6079,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc651307,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10036478n
latin 6080,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65131g,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10036088j
latin 6081,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65132q,none,none
latin 6082,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65133z,none,none
latin 6083,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc651346,none,none
latin 6084,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65135f,none,none
latin 6085,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65136p,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b107207483
latin 6086,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65137x,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b100354035
latin 6087,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc651385,none,none
latin 6088,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65139d,colorized,http://gallica.bnf.fr/ark:/12148/btv1b10464773w
latin 6089,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65140f,colorized,http://gallica.bnf.fr/ark:/12148/btv1b52517254p
latin 6090,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65141p,none,none
latin 6091,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65142x,none,none
latin 6092,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc651435,none,none
latin 6093,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65144d,none,none
latin 6094,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65145n,none,none
latin 6095,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65146w,none,none
latin 6096,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc651474,none,none
latin 6097,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65148c,none,none
latin 6098,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65149m,none,none
latin 6099,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65150n,none,none
latin 6100,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65151w,none,none
latin 6101,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc651524,none,none
latin 6102,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65153c,none,none
latin 6103,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65154m,colorized,http://gallica.bnf.fr/ark:/12148/btv1b10461928s
latin 6104,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65155v,none,none
latin 6105,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc651563,none,none
latin 6106,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65157b,colorized,https://gallica.bnf.fr/ark:/12148/btv1b52503715p
latin 6107,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65158k,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10035769g
latin 6108,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65159t,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10035770v
latin 6109,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65160v,none,none
latin 6110,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc651613,none,none
latin 6111,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65162b,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9078352g
latin 6112,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65163k,none,none
latin 6113,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65164t,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b90809545
latin 6114,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc651669,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9067755h
latin 6115,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65167j,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9066860v
latin 6116,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65168s,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b90668225
latin 6117,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc651691,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b100366379
latin 6118,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc651702,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9076642h
latin 6119,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc651719,none,none
latin 6120,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65172j,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10032932t
latin 6121,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65173s,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10036579g
latin 6122,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc651741,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9067750f
latin 6123,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc651758,none,none
latin 6124,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65176h,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b100390857
latin 6125,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65177r,none,none
latin 6126,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc651780,none,none
latin 6127,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc651797,none,none
latin 6128,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65181h,colorized,http://gallica.bnf.fr/ark:/12148/btv1b52520520p
latin 6129,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65182r,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b100359428
latin 6130,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc651830,none,none
latin 6131,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc651847,none,none
latin 6132,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65185g,none,none
latin 6133,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65186q,none,none
latin 6134,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65187z,none,none
latin 6135,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc651886,none,none
latin 6136,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65189f,colorized,http://gallica.bnf.fr/ark:/12148/btv1b531965454
latin 6137,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc78589n,colorized,https://gallica.bnf.fr/ark:/12148/btv1b8447069b
latin 6138,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65191q,colorized,http://gallica.bnf.fr/ark:/12148/btv1b10027852p
latin 6139,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65192z,none,none
latin 6140,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc651936,colorized,http://gallica.bnf.fr/ark:/12148/btv1b53196546k
latin 6141,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65194f,colorized,https://gallica.bnf.fr/ark:/12148/btv1b84901909
latin 6142,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65195p,colorized,https://gallica.bnf.fr/ark:/12148/btv1b84901850
latin 6143,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65196x,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b100358563
latin 6144,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc651975,colorized,http://gallica.bnf.fr/ark:/12148/btv1b100278623
latin 6145,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65198d,none,none
latin 6146,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65199n,none,none
latin 6147,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65200s,none,none
latin 6148,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc652011,none,none
latin 6149,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc652028,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b100385867
latin 6150,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65203h,none,none
latin 6151,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65204r,none,none
latin 6152,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc652050,none,none
latin 6153,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc652067,none,none
latin 6154,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65207g,none,none
latin 6155,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65208q,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10036482c
latin 6156,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65209z,none,none
latin 6157,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc652100,none,none
latin 6158,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc652117,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9072533z
latin 6159,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65212g,colorized,http://gallica.bnf.fr/ark:/12148/btv1b10461937r
latin 6160,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65213q,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9072532j
latin 6161,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65214z,colorized,http://gallica.bnf.fr/ark:/12148/btv1b55013596b
latin 6162,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc652156,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9076665h
latin 6163,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65216f,colorized,http://gallica.bnf.fr/ark:/12148/btv1b100261032
latin 6164,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65217p,none,none
latin 6165,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc652195,none,none
latin 6166,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc652206,colorized,http://gallica.bnf.fr/ark:/12148/btv1b53267013s
latin 6167,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65221f,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b100361772
latin 6168,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65222p,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10035301w
latin 6169,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65223x,none,none
latin 6170,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65225d,none,none
latin 6171,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65226n,none,none
latin 6172,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65227w,none,none
latin 6173,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc652284,none,none
latin 6174,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65230d,colorized,https://gallica.bnf.fr/ark:/12148/btv1b8490184k
latin 6175,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65231n,colorized,https://gallica.bnf.fr/ark:/12148/btv1b52000461d
latin 6176,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65232w,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9077947x
latin 6177,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc652334,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b90783512
latin 6178,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65234c,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10036928g
latin 6179,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65236v,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b100364793
latin 6180,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc652373,none,none
latin 6181,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65239k,none,none
latin 6182,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65240m,none,none
latin 6183,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65241v,colorized,http://gallica.bnf.fr/ark:/12148/btv1b52517955s
latin 6184,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc652423,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10036268g
latin 6185,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65243b,none,none
latin 6186,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65245t,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b100372552
latin 6187,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc652462,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b100370809
latin 6188,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc652479,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9080953r
latin 6189,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65248j,none,none
latin 6190,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65249s,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b100343757
latin 6191,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65250t,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9066816f
latin 6192,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc652512,none,none
latin 6193,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc652529,none,none
latin 6194,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65253j,none,none
latin 6195,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65254s,colorized,https://gallica.bnf.fr/ark:/12148/btv1b55009302t
latin 6196,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc652551,none,none
latin 6197,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65257h,none,none
latin 6198,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65258r,none,none
latin 6199,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc652590,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9067757b
latin 6200,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc652601,colorized,https://gallica.bnf.fr/ark:/12148/btv1b10516294p
latin 6201,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc652618,none,none
latin 6202,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65262h,none,none
latin 6203,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc65263r,none,none
latin 6204,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc652640,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10032727w
